2024-09-26 10:33:10.851953,2024-09-26 10:33:10.851966,125,193302401600001,Preparing,2024-09-26 10:32:07.000000
2024-09-26 11:34:33.162249,2024-09-26 11:34:33.162277,126,193302401600001,Charging,2024-09-26 10:33:07.000000
2024-09-26 11:35:00.685311,2024-09-26 11:35:00.685327,127,193302401600001,SuspendedEVSE,2024-09-26 08:34:57.775063
2024-09-26 11:35:37.205781,2024-09-26 11:35:37.205794,128,193302401600001,Finishing,2024-09-26 11:34:57.000000
2024-09-26 11:35:50.210765,2024-09-26 11:35:50.210778,129,193302401600001,Available,2024-09-26 11:35:34.000000
2024-09-26 11:36:29.239231,2024-09-26 11:36:29.239249,130,193302401600001,Preparing,2024-09-26 11:35:47.000000
2024-09-26 11:37:27.218918,2024-09-26 11:37:27.218931,131,193302401600001,Charging,2024-09-26 11:36:26.000000
2024-09-26 11:39:02.199257,2024-09-26 11:39:02.199270,132,193302401600001,SuspendedEVSE,2024-09-26 08:38:59.510994
2024-09-26 11:39:04.706543,2024-09-26 11:39:04.706556,133,193302401600001,Finishing,2024-09-26 11:38:59.000000
2024-09-26 11:39:20.201131,2024-09-26 11:39:20.201144,134,193302401600001,Available,2024-09-26 11:39:02.000000
2024-09-26 11:40:22.253785,2024-09-26 11:40:22.253798,135,193302401600001,Preparing,2024-09-26 11:39:17.000000
2024-09-26 11:40:26.472996,2024-09-26 11:40:26.473009,136,193302401600001,SuspendedEVSE,2024-09-26 11:40:19.000000
2024-09-26 11:41:17.875494,2024-09-26 11:41:17.875514,137,193302401600001,Available,2024-09-26 11:40:23.000000
2024-09-26 11:42:02.554132,2024-09-26 11:42:02.554145,138,193302401600001,Preparing,2024-09-26 11:41:14.000000
2024-09-26 11:44:56.829558,2024-09-26 11:44:56.829571,139,093302401600001,Available,2024-09-26 04:06:16.000000
2024-09-26 11:44:59.620770,2024-09-26 11:44:59.620783,140,193302401600001,Charging,2024-09-26 11:41:59.000000
2024-09-26 11:45:02.580391,2024-09-26 11:45:02.580404,141,193302401600001,Charging,2024-09-26 11:44:56.000000
2024-09-26 11:45:07.810669,2024-09-26 11:45:07.810695,142,193302401600001,SuspendedEVSE,2024-09-26 08:45:05.234284
2024-09-26 11:45:49.652684,2024-09-26 11:45:49.652699,143,193302401600001,Finishing,2024-09-26 11:45:05.000000
2024-09-26 11:45:56.651859,2024-09-26 11:45:56.651873,144,193302401600001,Available,2024-09-26 11:45:46.000000
2024-09-26 11:46:40.691824,2024-09-26 11:46:40.691838,145,193302401600001,Preparing,2024-09-26 11:45:53.000000
2024-09-26 11:48:37.161881,2024-09-26 11:48:37.161897,146,193302401600001,Charging,2024-09-26 11:46:37.000000
2024-09-26 11:48:57.154606,2024-09-26 11:48:57.154619,147,193302401600001,SuspendedEVSE,2024-09-26 08:48:54.255556
2024-09-26 11:50:11.173506,2024-09-26 11:50:11.173519,148,193302401600001,Finishing,2024-09-26 11:48:54.000000
2024-09-26 11:50:35.136915,2024-09-26 11:50:35.136932,149,193302401600001,Available,2024-09-26 11:50:08.000000
2024-09-26 11:51:19.293561,2024-09-26 11:51:19.293575,150,193302401600001,Preparing,2024-09-26 11:50:32.000000
2024-09-26 12:51:30.797256,2024-09-26 12:51:30.797273,151,193302401600001,Charging,2024-09-26 11:51:16.000000
2024-09-26 13:11:42.310223,2024-09-26 13:11:42.310236,152,193302401600001,SuspendedEVSE,2024-09-26 10:11:39.643871
2024-09-26 13:11:44.950006,2024-09-26 13:11:44.950019,153,193302401600001,Finishing,2024-09-26 13:11:40.000000
2024-09-26 13:18:43.130305,2024-09-26 13:18:43.130319,154,193302401600001,Available,2024-09-26 13:11:42.000000
2024-09-26 13:19:36.535273,2024-09-26 13:19:36.535285,155,193302401600001,Preparing,2024-09-26 13:18:40.000000
2024-09-26 14:23:23.884364,2024-09-26 14:23:23.884382,156,193302401600001,Charging,2024-09-26 13:19:34.000000
2024-09-26 14:25:36.477056,2024-09-26 14:25:36.477069,157,193302401600001,SuspendedEVSE,2024-09-26 11:25:33.460729
2024-09-26 14:25:38.996576,2024-09-26 14:25:38.996588,158,193302401600001,Finishing,2024-09-26 14:25:34.000000
2024-09-26 14:30:15.632272,2024-09-26 14:30:15.632285,159,193302401600001,Available,2024-09-26 14:25:36.000000
2024-09-26 14:31:03.552635,2024-09-26 14:31:03.552647,160,193302401600001,Preparing,2024-09-26 14:30:13.000000
2024-09-26 16:05:20.829647,2024-09-26 16:05:20.829660,161,093302401600001,Available,2024-09-26 11:44:54.000000
2024-09-26 16:05:23.637173,2024-09-26 16:05:23.637192,162,193302401600001,Charging,2024-09-26 14:31:01.000000
2024-09-26 16:08:35.333995,2024-09-26 16:08:35.334009,163,093302401600001,Available,2024-09-26 16:05:15.000000
2024-09-26 16:08:38.022562,2024-09-26 16:08:38.022575,164,193302401600001,Available,2024-09-26 13:05:26.670623
2024-09-26 16:09:05.506666,2024-09-26 16:09:05.506692,165,193302401600001,Available,2024-09-26 16:08:32.000000
2024-09-26 16:09:53.539524,2024-09-26 16:09:53.539537,166,193302401600001,Preparing,2024-09-26 16:09:00.000000
2024-09-26 16:15:37.576160,2024-09-26 16:15:37.576172,167,193302401600001,Charging,2024-09-26 16:09:48.000000
2024-09-26 16:15:43.506010,2024-09-26 16:15:43.506024,168,193302401600001,SuspendedEVSE,2024-09-26 13:15:40.618955
2024-09-26 16:16:25.386519,2024-09-26 16:16:25.386533,169,193302401600001,Finishing,2024-09-26 16:15:38.000000
2024-09-26 16:16:52.631806,2024-09-26 16:16:52.631819,170,093302401600001,Available,2024-09-26 16:08:32.000000
2024-09-26 16:16:55.571814,2024-09-26 16:16:55.571828,171,193302401600001,Available,2024-09-26 16:16:20.000000
2024-09-26 16:18:41.121013,2024-09-26 16:18:41.121025,172,193302401600001,Available,2024-09-26 16:16:52.000000
2024-09-26 16:19:29.024868,2024-09-26 16:19:29.024881,173,193302401600001,Preparing,2024-09-26 16:18:38.000000
2024-09-27 10:08:57.359134,2024-09-27 10:08:57.359147,174,093302401600001,Available,2024-09-26 16:16:47.000000
2024-09-27 10:08:59.964987,2024-09-27 10:08:59.964999,175,193302401600001,Charging,2024-09-26 16:19:26.000000
